,,,,,,,,,,,,,,,,SATELLITE RIGHTS,,,,,,,,,,,,,,,,,,,,,,,,INTERNET RIGHTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Satellite TV,,,,,,Satellite TV History,,,,,,DTH VOD,,,,,,Terrestrial TV,,,,,,SVOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TVOD,,,,,,AVOD,,,,,,,,,,,
Production No,Title,Cast,Directors,Language,Production House,Theatrical Release Date,YT Trailer Link,Censor,Nature of Right,Joint Exploitation Rights,Revenue Share,Joint Buy Back date,Holdbacks,Remarks,Actionables,Platform/License,Category,Start Date,End Date,Territory,Nature Of Rights,Platform/License,Category, Start Date, End Date,Territory, Nature Of Rights,Platform/License,Category, Start Date, End Date,Territory,Nature of Rights,Platform/License,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Viacom 18,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Prime Videos,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Hotstar,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Hoichoi,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Hungama,Category,Start Date,End Date,Territory,Nature of Rights,Platform/License,Category,Start Date,End Date, Territory,Nature Of Rights,Platform/License,Category,Start Date,End Date, Territory,Nature Of Rights,Platform - Youtube,Category,Start Date,End Date,Territory,Nature Of Rights
107,Naqaab,"Shakib Khan, Nusrat Jahan, Sayantika Banerjee",Rajib Biswas,Bengali,SVF,21-Sep-18,https://www.youtube.com/watch?v=SpWwk5KMB0M,U/A,Exclusive,,,,"on FVOD, AVOD",,,VIACOM,Viacom Library,25-Nov-23,23-Nov-29,World,Exclusive,Star,Star BB,25-Nov-18,24-Nov-23,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,25-Nov-23,23-Nov-29,World,Shared-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,25-Nov-18,24-Nov-23,World,Non-Exclusive,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
116,Ek Je Chilo Raja ,"Jisshu Sengupta, Joya Ahsan, Anirban Bhattacharya, Aparna Sen",Srijit Mukherji,Bengali,SVF,12-Oct-18,https://www.youtube.com/watch?v=DAhCBHmZ0Rc,U/A,Exclusive,,,,"on FVOD, AVOD",,,VIACOM,Viacom Library,31-Jan-24,29-Jan-30,World,Exclusive,Star,Star BB,31-Jan-19,30-Jan-24,World,Exclusive,Star,"BB
(DTH Addendum)",18-Jan-22,17-Jan-24,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,31-Jan-24,29-Jan-30,World,Shared-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,1-May-19,30-Jan-24,World,Non-Exclusive,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,"iTunes
Google Play",N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
120,Byomkesh Gowtro,"Abir Chatterjee, Sohini Sarkar, Arjun Chakraborty",Arindam Sil,Bengali,"SVF , Raj Rajeshwari",12-Oct-18,https://www.youtube.com/watch?v=z0C3q-3f92g,U/A,Exclusive,,,,"on FVOD, AVOD","Under First Addendum, SVF owns 80% of Rights and RR owns 20%. Provisions of buy-back after 5 years from Release Date. As per accounts, 100% of production cost has been recouped and therefore after Oct 12, 2023, SVF can chose to buy-back 100% ownership against payment of 10L to Raj Rajeshwari.",,VIACOM,Viacom Library,31-Jan-24,29-Jan-30,World,Exclusive,Star,Star BB,31-Jan-19,30-Jan-24,World,Exclusive,Star,"BB
(DTH Addendum)",18-Jan-22,17-Jan-24,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,31-Jan-24,29-Jan-30,World,Shared-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,1-May-19,30-Jan-24,World,Non-Exclusive,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
123,Villain ,"Ankush Hazra, Mimi Chakraborty, Rittika Sen",Baba Yadav,Bengali,SVF,12-Oct-18,https://www.youtube.com/watch?v=5tYW4u_7Vt0,U,Exclusive,,,,"on FVOD, AVOD",,,VIACOM,Viacom Library,1-Feb-24,30-Jan-30,World,Exclusive,Star,Star BB,31-Jan-19,30-Jan-24,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,1-Feb-24,30-Jan-30,World,Shared-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,1-Feb-19,31-Jan-24,World,Non-Exclusive,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
122,Generation Ami,"Aparajita Adhya, Rwitobroto Mukherjee, Santilal Mukherjee",Mainak Bhowmick,Bengali,SVF,23-Nov-18,https://www.youtube.com/watch?v=aQ8As5hK78Q&t=34s,U,Exclusive,,,,on AVOD,,,STAR,Star BB,15-Sep-22,14-Sep-29,World,Exclusive,N/A,N/A,N/A,N/A,N/A,N/A,Star,"BB
(DTH Addendum)",25-Mar-23,24-Mar-24,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
119,Adventures of Jojo ,"Rudranil Ghosh, Yashjit Banerjee",Raj Chakraborty,Bengali,SVF,21-Dec-18,https://www.youtube.com/watch?v=mYcx5T1uqX4,U,Exclusive,,,,"on FVOD, AVOD",,,VIACOM,Viacom Library,10-Apr-24,9-Apr-30,World,Exclusive,Star,Star BB,11-Apr-19,10-Apr-24,World,Exclusive,Star,"BB
(DTH Addendum)",18-Jan-22,17-Jan-24,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,10-Apr-24,9-Apr-30,World,Shared-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,10-Jul-19,9-Apr-24,World,Non-Exclusive,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
128,Shah Jahan Regency,"Parambrata Chatterjee, Abir Chatterjee, Anjan Dutt, Anirban Bhattacharya, Swastika Mukherjee, Rituparna Sengupta",Srijit Mukherji,Bengali,SVF,18-Jan-19,https://www.youtube.com/watch?v=QlOjEf0aOpM,U/A,Exclusive,,,,"on FVOD, AVOD",,,VIACOM,Viacom Library,10-May-24,9-May-30,World,Exclusive,Star,Star BB,10-May-19,9-May-24,World,Exclusive,Star,"BB
(DTH Addendum)",18-Jan-22,17-Jan-24,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,10-May-24,9-May-30,World,Shared-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,9-Aug-19,9-May-24,World,Non-Exclusive,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Prime Channel,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
125,Finally Bhalobasha,"Raima Sen, Anirban Bhattacharya, Arjun Chakraborty",Anjan Datt,Bengali,SVF,8-Feb-19,https://www.youtube.com/watch?v=88vh08WcBnI&t=59s,U,Exclusive,,,,"on FVOD, AVOD",,,VIACOM,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,1-Apr-23,31-Mar-29,World,Shared-Exclusive,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
130,Mon Jaane Na,"Yash Dasgupta, Mimi Chakraborty",Shagufta Rafique,Bengali,SVF,21-Mar-19,https://www.youtube.com/watch?v=Wy-KQT0ReKc,U/A,Exclusive,,,,"on FVOD, AVOD",,,VIACOM,Viacom Library,11-Jul-24,10-Jul-30,World,Exclusive,Star,Star BB,26-May-19,25-May-24,World,Exclusive,Star,"LIBRARY
(DTH Addendum)",18-Jan-22,17-Jan-24,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,11-Jul-24,10-Jul-30,World,Shared-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,25-Aug-19,10-Jul-24,World,Non-Exclusive,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
131,Vinci Da,"Ritwik Chakraborty, Anirban Bhattacharya, Rudranil Ghosh, Sohini Sarkar",Srijit Mukherji,Bengali,SVF,12-Apr-19,https://www.youtube.com/watch?v=9DxDZZMldV0&t=15s,U/A,Exclusive,,,,on AVOD,Internet Rights holdback for all pltforms for territory of Taiwan- Internet Rights shared exclusive between Time Vision and Amazon Prime,,STAR,Star BB,8-Feb-21,7-Feb-26,World,Exclusive,N/A,N/A,N/A,N/A,N/A,N/A,Star,"BB
(DTH Addendum)",25-Mar-22,24-Mar-24,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,8-Feb-21,7-Feb-26,World,Non-Exclusive,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Time Vission,N/A,1-Dec-21,30-Nov-24,Taiwan,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,1-Dec-21,30-Nov-24,Taiwan,Shared- Exclusive with Prime Videos
136,Ke Tumi Nandini,"Bonny Sengupta, Rudranil Ghosh, Aparajita Adhya",Pathikrit Basu,Bengali,SVF,26-Apr-19,https://www.youtube.com/watch?v=HcXPFYMFq2g,U,Exclusive,,,,"on FVOD, AVOD",,,VIACOM,Viacom Library,16-Aug-24,15-Aug-30,World,Exclusive,Star,Star BB,16-Aug-19,15-Aug-24,World,Exclusive,Star,"BB
(DTH Addendum)",18-Jan-22,17-Jan-24,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,16-Aug-24,15-Aug-30,World,Shared-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,16-Aug-19,15-Aug-24,World,Non-Exclusive,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
127,Bhoot Chaturdashi,"Aryann Bhowmick, Dipshita Mitra",Sabbir Ali Mallick,Bengali,SVF,17-May-19,https://www.youtube.com/watch?v=m-TZotqO-GQ,U/A,Exclusive,,,,on AVOD,,,STAR,Star BB,8-Feb-21,7-Feb-26,World,Exclusive,N/A,N/A,N/A,N/A,N/A,N/A,Star,"BB
(DTH Addendum)",25-Mar-22,24-Mar-24,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,8-Feb-21,7-Feb-26,World,Non-Exclusive,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
132,Durgeshgarher Guptodhon,"Abir Chatterjee, Arjun Chakraborty, Esha",Dhrubo Banerjee,Bengali,SVF,24-May-19,https://www.youtube.com/watch?v=5jIv9eH5Yjw,U,Exclusive,,,,"on FVOD, AVOD",,,VIACOM,Viacom Library,1-Sep-24,31-Aug-30,World,Exclusive,Star,Star BB,1-Sep-19,31-Aug-24,World,Exclusive,Star,"BB
(DTH Addendum)",18-Jan-22,17-Jan-24,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,1-Sep-24,31-Aug-30,World,Shared-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,1-Dec-19,31-Aug-24,World,Non-Exclusive,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Prime Channel,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
137,Bibaho Obhijaan,"Ankush Hazra, Nusrat Fariaa, Rudranil Ghosh",Birsa Dasgupta,Bengali,SVF,21-Jul-19,https://www.youtube.com/watch?v=IItDo6x1_Eo,U,Exclusive,,,,"on FVOD, AVOD",,,VIACOM,Viacom Library,11-Oct-24,10-Oct-30,World,Exclusive,Star,Star BB,10-Oct-19,9-Oct-24,World,Exclusive,Star,"BB
(DTH Addendum)",18-Jan-22,17-Jan-24,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,11-Oct-24,10-Oct-30,World,Shared-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,11-Oct-19,10-Oct-24,World,Non-Exclusive,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
133,Borno Porichoy,"Abir Chatterjee, Jisshu Sengupta, Priyanka Sarkar",Mainak Bhowmick,Bengali,SVF,26-Jul-19,https://www.youtube.com/watch?v=oYKFxcHyOb0,U/A,Exclusive,,,,"on FVOD, AVOD",,,VIACOM,Viacom Library,16-Nov-24,15-Nov-30,World,Exclusive,Star,Star BB,14-Nov-19,13-Nov-24,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,16-Nov-24,15-Nov-30,World,Shared-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,14-Nov-19,15-Nov-24,World,Non-Exclusive,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
139,Goyenda Junior,Krisnendu Adhikary,Mainak Bhowmick,Bengali,SVF,20-Sep-19,https://www.youtube.com/watch?v=MSUTEwLKcOA,U,Exclusive,,,,"on FVOD, AVOD",,,VIACOM,Viacom Library,21-Dec-24,20-Dec-30,World,Exclusive,Star,Star BB,10-Jan-20,9-Jan-25,World,Exclusive,Star,"BB
(DTH Addendum)",18-Jan-22,17-Jan-24,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,21-Dec-24,20-Dec-30,World,Shared-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,TBC,20-Dec-24,World,Non-Exclusive,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
138,Gumnami ,"Prosenjit Chatterjee, Anirban Bhattacharya",Srijit Mukherji,Bengali,SVF,2-Oct-19,https://www.youtube.com/watch?v=aF6m7TrpBJQ&t=8s,U,Exclusive,,,,"on FVOD, AVOD",,,VIACOM,Viacom Library,24-Dec-24,23-Dec-30,World,Exclusive,Star,Star BB,22-Jan-20,21-Jan-25,World,Exclusive,Star,"BB
(DTH Addendum)",18-Jan-22,17-Jan-24,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,24-Dec-24,23-Dec-30,World,Shared-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,TBC,TBC,World,Non-Exclusive,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
138,Gumnami (Hindi),"Prosenjit Chatterjee, Anirban Bhattacharya",Srijit Mukherji,Hindi,SVF,18-Oct-19,https://www.youtube.com/watch?v=6aqz8wS9J2Y&ab_channel=SVF,U,Exclusive,,,,on AVOD,Agreement between SVF and Hoichoi to be executed,,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
129,Ghawre Baire Aaj,"Jisshu Sengupta, Anirban Bhattacharya, Anjan Dutt",Aparna Sen,Bengali,SVF,15-Nov-19,https://www.youtube.com/watch?v=zXNOs8-1ZyI&t=7s,U,Exclusive,,,,"on FVOD, AVOD",,,VIACOM,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,1-Apr-23,31-Mar-29,World,Shared-Exclusive,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
121,Prof. Shonku O El Dorado,"Sundar Chatterjee, Subhashis Mukherjee",Sandip Ray,Bengali,SVF,20-Dec-19,https://www.youtube.com/watch?v=DpVE8cvq_ik,U,Exclusive,,,,"on FVOD, AVOD",,,VIACOM,Viacom Library,10-Apr-25,9-Apr-31,World,Exclusive,Star,Star BB,10-Apr-20,9-Apr-25,World,Exclusive,Star,"BB
(DTH Addendum)",18-Jan-22,17-Jan-24,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,10-Apr-25,9-Apr-31,World,Shared-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,10-Apr-20,9-Apr-25,World,Non-Exclusive,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
140,Dwitiyo Purush,"Parambrata Chatterjee, Anirban Bhattacharya, Abir Chatterjee, Raima Sen",Srijit Mukherji,Bengali,SVF,23-Jan-20,https://www.youtube.com/watch?v=y1P3qysOMQI,U,Exclusive,,,,on AVOD,,,STAR,Star BB,15-Sep-22,14-Sep-29,World ,Exclusive,N/A,N/A,N/A,N/A,N/A,N/A,Star,"BB
(DTH Addendum)",25-Mar-23,24-Mar-24,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
141,Love Aaj Kal Porshu,"Arjun Chakraborty, Paoli Dam, Anindita Bose, Madhumita",Pratim D Gupta,Bengali,SVF,14-Feb-20,https://www.youtube.com/watch?v=RZZHhQ5Zeps,U/A,Exclusive,,,,"on FVOD, AVOD",,,VIACOM,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,1-Apr-23,31-Mar-29,World,Shared-Exclusive,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
143,Dracula Sir,"Anirban Bhattacharya, Mimi Chakraborty, Rudranil Ghosh, Saayoni Ghosh",Debaloy Bhattacharya,Bengali,SVF,21-Oct-20,https://www.youtube.com/watch?v=U_Zm2IgocZI&t=56s,U,Exclusive,,,,,,,STAR,Star BB,15-Sep-22,14-Sep-29,World,Exclusive,N/A,N/A,N/A,N/A,N/A,N/A,Star,"BB
(DTH Addendum)",25-Mar-23,24-Mar-24,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Prime Channel,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
143,Dracula Sir (Hindi),"Anirban Bhattacharya, Mimi Chakraborty, Rudranil Ghosh, Saayoni Ghosh",Debaloy Bhattacharya,Hindi,SVF,27-Nov-20,https://www.youtube.com/watch?v=09uG94JFlKM ,UA,Exclusive,,,,,,,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
146,Cheeni,"Saurav Das, Madhumita Sarkar",Mainak Bhaumik,Bengali,SVF,24-Dec-20,https://www.youtube.com/watch?v=WUNfqm9_Anc ,U,Exclusive,,,,,,,STAR,Star BB,15-Sep-22,14-Sep-29,World,Exclusive,N/A,N/A,N/A,N/A,N/A,N/A,Star,"BB
(DTH Addendum)",25-Mar-23,24-Mar-24,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Prime Channel,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
144,Prem Tame,"Kankana Chakraborty, Susmita Chatterjee, Sweta Mishra, Soumya Mukherjee",Anindya Chatterjee,Bengali,SVF,12-Feb-21,https://www.youtube.com/watch?v=-copPhSNdU4&t=69s,U,Exclusive,,,,"on FVOD, AVOD",,,VIACOM,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,1-Apr-23,31-Mar-29,World,Shared-Exclusive,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,1-Apr-20,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Prime Channel,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
147,Mukhosh,Anirban Bhattacharya,Birsa Das Gupta,Bengali,SVF,19-Aug-21,https://www.youtube.com/watch?v=k2auzjsaVNc,U/A,Exclusive,,,,"on FVOD, AVOD",Internet Rights holdback for all pltforms for territory of Taiwan- Internet Rights shared exclusive between Time Vision and Amazon Prime,,VIACOM,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,1-Apr-23,31-Mar-29,World,Shared-Exclusive,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,17-Sep-21,16-Sep-26,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,"Time Vission
+
Prime Channel",N/A,1-Dec-21,30-Nov-24,Taiwan,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,1-Dec-21,30-Nov-24,Taiwan,Shared- Exclusive with Prime Videos
142,Golondaaj,"Dev, Anirban Bhattacharya, Esha Saha",Dhrubo Banerjee,Bengali,SVF,10-Oct-21,https://www.youtube.com/watch?v=Ny8fxSoFHkw,U,Exclusive,,,,,,,STAR,Star BB,25-Dec-21,24-Dec-26,World,Exclusive,N/A,N/A,N/A,N/A,N/A,N/A,Star,"BB
(DTH Addendum)",25-Mar-22,24-Mar-24,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,30-Jan-22,29-Jan-27,World,Non-Exclusive,Yes,N/A,10-Dec-21,9-Dec-26,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Prime Channel,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
142,Golondaaj (Hindi),"Dev, Anirban Bhattacharya, Esha Saha",Dhrubo Banerjee,Hindi,SVF,10-Oct-21,https://www.youtube.com/watch?v=1R6EMkBdGTw ,U,Exclusive,,,,,,,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
