Movie Name,Assignor/ Licensor,Licensee,Date of Agreement,Primary Rights,,,,Secondary Rights,,Holdbacks,Clip Rights,Duration,Derivative Rights,,Ancillary Rights,,Nature of Rights,,,,Details of Film,,,,,,Agreement Start Date,Agreement End Date,"Satellite Rights
Start Date","Satellite Rights
End Date","Internet Rights
Start Date","Internet Rights
End Date","Negative Rights
Start Date","Negative Rights
End Date","Other Rights
Start Date","Other Rights
End Date","Syndication-
Internet Rights",Remarks,Actionables,Satellite TV,,,,,,Satellite TV History,,,,,,DTH VOD,,,,,,Terrestrial TV,,,,,,SVOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TVOD,,,,,,AVOD,,,,,,,,,,,,Airborne Rights,,,,,,Surface Rights,,,,,,Ship Rights,,,,,
,,,,Satellite Rights,Internet Rights,Negative Rights,Other Rights,"Satellite Rights
Classification","Internet
Classification",,,,Prequel/ Sequel Rights,Character Rights,Sub-Titling Rights,Dubbing Rights,Nature of Satellite Rights,Nature of Internet Rights,Nature of Negative Rights,Nature of Other Rights,Territory,Cast Details,Director,Release Year,Certification,Color/B/W,,,,,,,,,,,,,,Platform/License,Category,Start Date,End Date,Territory,Nature Of Rights,Platform/License,Category, Start Date, End Date,Territory, Nature Of Rights,Platform/License,Category, Start Date, End Date,Territory,Nature of Rights,Platform/License,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Viacom 18,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Prime Videos,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Hotstar,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Hoichoi,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Hungama,Category,Start Date,End Date,Territory,Nature of Rights,Platform/License,Category,Start Date,End Date, Territory,Nature Of Rights,Platform/License,Category,Start Date,End Date, Territory,Nature Of Rights,Platform - Youtube,Category,Start Date,End Date,Territory,Nature Of Rights,Type - Air Rights,Category,Start Date,End Date,Territory,Nature Of Rights ,Type - Surface Rights,Category,Start Date,End Date,Territory,Nature Of Rights ,Type - Ship Rights,Category,Start Date,End Date,Territory,Nature Of Rights 
Diet,Mohit Film International,SVF,5-Jun-09,Yes,Yes,,"Yes (  Video Copyright, Airborne Rights, Clip Rights, Gaming Rights, Hotel Rights, Mechanical Synch Rights, Non-Theatrical Rights, Rantal Rights, Ship Rights, Surface Transport Rights, Terrestrial Rights)","Pay TV, DTH, IPTV","AVOD, FVOD, SVOD, TVOD, IPTV",,Yes,,No,No,Yes (All),Yes (All),Exclusive,Exclusive,,,World,"Raja Goswami, Tapas Paul",Panna Hossain,15-May-09,V/UA,Color,5-Jun-09,Perpetual,5-Jun-09,Perpetual,5-Jun-09,Perpetual,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,14-Dec-17,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,14-Apr-27,World,Shared-Exclusive,,,,,,,Yes,,14-Dec-17,31-Mar-23,World,Non-Exclusive,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,Viacom,,,,,,,,,,,,Open,,,,,,Open,,,,,,Open,,,,,
Dolan Chanpa,Echo Entertainment,SVF,31-Dec-18,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,,,,,Non-Exclusive,,,,"Ranjit Mallick, Sandhya Roy",Sujit Guha,,,,31-Dec-18,30-Dec-21,,,31-Dec-18,30-Dec-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Doshomi,Bajoria Entertainment,SVF,11-Jan-19,Yes,Yes,,,"Cable TV, Pay TV Rights, DTH","AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Exclusive,,,World,"Koel Mallick, Indraneil Sengupta",Suman Mitra,14-Sep-12,U/A,Color,19-Apr-19,18-Apr-29,19-Apr-19,18-Apr-29,19-Apr-19,18-Apr-29,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,,,,,,,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Shared-Exclusive,,,,,,,,,,,,,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Duranta Prem,Angel Digital (P) Limited,SVF,1-Jan-21,Yes,Yes,,,"Cable TV, Pay Rights, DTH","SVOD, AVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Rachana Banerjee, Chandana, Dipak, Dolon Roy, Shubendu, Somasree, Tapas Paul",Prabhat Roy,,,,15-Aug-21,14-Aug-31,15-Aug-21,14-Aug-31,15-Aug-21,14-Aug-31,,,,,Restricted to Satellite owned OTT,,,STAR,,29-Nov-21,28-Nov-26,World,Exclusive,,,,,,,STAR,,25-Mar-22,24-Mar-23,World,Exclusive,,,,,,,,,,,,,,,,,,,Yes,,29-Nov-21,28-Nov-26,World,Non-Exclusive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Durga Sohay,Echo Entertainment,SVF,,,,Yes,,,,"on Theatrical, Audio Rights",,,No,No,Yes (All),No,,,Exclusive,,World,"Aryann Bhowmick, Tanushree Chakraborty",Rajkumar Gupta,2014,,Color,17-Aug-22,Perpetual,,,,,,,,,Yes,,To execute Agreement with Hoichoi,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,,,,,,,,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Shared-Exclusive,,,,,,,,,,,,,Yes,,TBD,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,Open,,,,,,Open,,,,,,Open,,,,,
Dwiragaman,Eskay Video (P) Ltd,SVF,1-May-09,Yes,,,,"Pay TV Rights, DTH",,,,,No,No,Yes (All),No,Exclusive,,,,World,"Satabdi Roy, Ravishankar, Dilip Roy, Paran Bandopadhyay",Nandu Bhattacharya,,,,1-May-09,Perpetual,1-May-09,Perpetual,,,,,,,,,,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Eai Prem Tomar Amar,Echo Entertainment,SVF,1-Nov-10,Yes,,,"Yes ( Airborne Rights, Clip Rights, Hotel Rights, Mechanical Synch Rights, Ship Rights, Surface Transport Rights, other Communication & Broadcasting Rights - excluding Audio Rights & Theatrical Exploitation)","Pay TV, DTH",,"on Audio Rights, Theatrical Exploitation",Yes,,,,,,Exclusive,,,,,"Bijoy Mohanty, Rituparna Sengupta, Rai Mohan, Aparajita",D Bijoy Bhaskar,,,,1-Nov-10,31-Oct-21,1-Nov-10,31-Oct-21,,,,,,,,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
East Bengaler Chhele,Channel B,SVF,13-May-10,Yes,Yes,,,"Pay TV, DTH","SVOD, AVOD, FVOD, TVOD, NVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Exclusive,,,World,"Chiranjeet Chakraborty, Satabdi Roy, Biplab Chatterjee, Tarun Kumar",Alok Bhowmik,,,,13-May-10,7-Feb-31,13-May-10,7-Feb-31,1-Sep-16,7-Feb-31,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Ebar Shobor,Phantom Films Pvt. Ltd.,SVF,25-Aug-17,,Yes,,,,"SVOD, TVOD",,,,No,No,No,No,,Non-Exclusive,,,World,"Saswata Chatterjee, Abir Chatterjee",Arindam Sil,,,,7-Nov-17,6-Nov-23,,,7-Nov-17,6-Nov-23,,,,,Hoichoi only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,7-Nov-17,6-Nov-23,World,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Ebong Tumi Aar Ami,Echo Entertainment,SVF,3-Nov-17,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,,,,,Non-Exclusive,,,,"Indrani Haldar, Soumitra Chatterjee",Gautam basu,,,,10-Sep-17,9-Sep-21,,,10-Sep-17,9-Sep-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Ei Ghar Ei Sansar,Echo Entertainment,SVF,31-Dec-18,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,,,,,,Non-Exclusive,,,,,,,,,31-Dec-18,30-Dec-21,,,31-Dec-18,30-Dec-21,,,,,Hoichoi only,Rights Expired,Agreement between SVF & Hoichoi Expired- Renewal Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,27-Jun-19,TBD,World,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Eai Mon Tomay Deachi,Echo Entertainment,SVF,1-Jun-11,Yes,Yes,,,"Pay TV, DTH","AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Exclusive,,,World,"Sabyasachi Mishra, Priya Choudhary",Sanjay Naik,,,,1-Jun-11,Perpetual,1-Jun-11,Perpetual,1-Sep-11,Perpetual,,,,,Restricted to Satellite owned OTT,,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,14-Dec-17,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Non-Exclusive,,,,,,,Yes,,14-Dec-17,31-Mar-23,World,Non-Exclusive,Yes,,1-Apr-20,TBD,World,,,,,,,,,,,,,,Viacom,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Ek Nodir Galpo,RP Techvision Private Limited,SVF,17-Oct-17,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,,Non-Exclusive,,,World,"Mithun Chakraborty, Nirmal Kumar",,,,,8-Dec-17,7-Dec-22,,,8-Dec-17,7-Dec-22,,,,,Hoichoi only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,8-Dec-17,7-Dec-22,World,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Ek Jhank Ichhe Dana,Echo Entertainment,SVF,27-Sep-10,Yes,Yes,,"Yes ( Airborne Rights, Ship Rights, Clip Rights, Hotel Rights, Mechanical Synch Rights, Rental Rights, Surface Transport Rights)","Pay TV, DTH  ","AVOD, FVOD, SVOD, TVOD, IPTV",,Yes,,No,No,Yes (All),No,Exclusive,Exclusive,,,World,"Soumitra Chatterjee, Riya Mukherjee, Sabyasachi Chakraborty",Susanta Pal Choudhury,,,,27-Sep-10,Perpetual,27-Sep-10,Perpetual,1-Sep-16,Perpetual,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,Open,,,,,,Open,,,,,,Open,,,,,
Ek Poshla Bristi,Echo Entertainment,SVF,,Yes,Yes,,,,,,,,,,,,,,,,,"Soumitra Chatterjee, Dipankar Dey",Nitish Roy,,,,1-Apr-23,31-Mar-29,1-Apr-23,31-Mar-29,1-Apr-23,31-Mar-29,,,,,Yes,,Agreement between SVF and Echo is pending,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,, ,,,,,
Ek Tukro Agun,Echo Entertainment,SVF,3-Nov-17,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,,Exclusive,,,World,"Kali Banerjee, Biswajit Chatterjee",Binu bardhan,,,,3-Nov-17,Perpetual,,,3-Nov-17,Perpetual,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Ek Tukro Chand,Maya Home Entertainment,SVF,6-May-10,Yes,,,,"Pay TV, Free TV, Pay Per View, DTH",,,,,,,,,Exclusive,,,,,"Sabyasachi Chakraborty, Mrinal Mukjerjee, Arijit Sengupta",Pinaki Chaudhary,,,,6-May-10,15-Apr-15,6-May-10,15-Apr-15,,,,,,,,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Ekla Akash,Echo Entertainment,SVF,15-Jul-20,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,,Exclusive,,,World,"Parambrata Chatterjee, Gautam Ghosh, Parno Mitra",Sandipan Roy,2012,UA,Color,20-Aug-20,19-Aug-25,,,20-Aug-20,19-Aug-25,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Encounter,Kamini Movies,SVF,1-Oct-13,,,Yes,,,"AVOD, FVOD, SVOD,  NVOD, TVOD, IPTV",,,,Yes,Yes,Yes (All),No,,,Exclusive,,World,"Dheeraj Pandit, Ferdous Ahmed, Biswajit Chakraborty",Suman Mukherjee,13-Sep-13,V/UA,Color,1-Oct-13,Perpetual,,,,,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,,,,,,,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Shared-Exclusive,,,,,,,,,,,,,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,Viacom,,,,,,Yes,,,,,,Open,,,,,,Open,,,,,,Open,,,,,
English Vs English,Echo Entertainment,,,,,,,,,,,,,,,,,,,,,"Anshu Bach, Dibya Dey",Prantik  Chakraborty,,,,,,,,,,,,,,,No Agreement Found,To populate Data from Agreements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,, ,,,,,
Ek Poshla Bristi,Echo Entertainment,SVF,31-Dec-18,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,,,,,Non-Exclusive,,,,"Soumitra Chatterjee, Dipankar Dey",Nitish Roy,,,,31-Dec-18,30-Dec-21,,,31-Dec-18,30-Dec-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,, ,,,,,
Etai Swargo,Echo Entertainment,SVF,31-Dec-18,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,,,,,Non-Exclusive,,,,"Tapas Paul, Rimjhim Gupta",Debasish Bhuniya,,,,31-Dec-18,30-Dec-21,,,31-Dec-18,30-Dec-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Eri Naam Prem,Eskay Video (P) Ltd,SVF,1-May-09,Yes,,,,"Pay TV Rights, DTH",,,,,No,No,Yes (All),No,Exclusive,,,,World,"Jeet, Swastika Mukherjee, Sreya Pandey",Prabhat Roy,,,,1-May-09,17-Nov-27,1-May-09,17-Nov-27,,,,,,,,,,VIACOM 18,Viacom Library,1-Apr-23,17-Nov-27,World,Exclusive,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Final Mission,Echo Entertainment,SVF,31-Dec-18,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,,,,,Non-Exclusive,,,,"Shankar Chakraborty, Shyamal Dutta",Sudipto Sengupta,,,,31-Dec-18,30-Dec-21,,,31-Dec-18,30-Dec-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Gaja Ukiler Hatya Rahasya,Maya Home Entertainment,SVF,6-May-10,Yes,,,,"Pay TV, Free TV, Pay Per View, DTH",,,,,,,,,Exclusive,,,,,"Biplab Chatterjee, Arun Banerjee",Jagannath Chatterjee,,,,6-May-10,15-Apr-15,6-May-10,15-Apr-15,,,,,,,,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Ganesh Talkies,Phantom Films Pvt. Ltd.,SVF,3-Jul-17,,Yes,,,,"SVOD, TVOD",,,,No,No,No,No,,Non-Exclusive,,,World,"Biswajit Chakraborty, Pallavi Chatterjee",Baba Yadav,,,,7-Nov-20,6-Nov-23,,,7-Nov-20,6-Nov-23,,,,,Hoichoi only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,7-Nov-17,6-Nov-23,World,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Gangstar King,Echo Entertainment,SVF,3-Nov-17,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,,,,,Non-Exclusive,,,,"Sagnik, Arijit Chatterjee",Debabrata Barman,,,,10-Sep-17,9-Sep-21,,,10-Sep-17,9-Sep-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Fight 1:1,Rekha Films,SVF,2-Nov-11,,,Yes,"Yes ( Mechanical Synchronization Rights, Clip Rights, Airborne Rights, Hotel Rights, Ship Rights, Surface Transport Rights)","Pay TV, DTH",,,Yes,,No,No,Yes (All),No,,,Exclusive,,World,"Satabdi Roy, Paran Banerjee, Tapas Paul",Debaditya,2011,U/A,Color,2-Nov-11,Perpetual,,,,,,,,,,Internet Rights interpreted within scope fo Rights Assigned,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,,,,,,,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Shared-Exclusive,,,,,,,,,,,,,Yes,,1-Apr-20,TBD,World,,,,,,,,,,,,,,,,,,,,Yes,,,,,,Open,,,,,,Open,,,,,,Open,,,,,
Gharer Bairey Ghar,Echo Entertainment,SVF,3-Nov-17,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,,Exclusive,,,World,,,,,,3-Nov-17,Perpetual,,,3-Nov-17,Perpetual,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Ghatak,Shree Television,SVF- Prop,11-Sep-07,Yes,Yes,,"Yes ( Mobile Telephone, music Rights (Limited to Satellite Exploitation)","Cable TV, DTH, Pay TV","AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),Yes (All),Exclusive,Exclusive,,,World,Jeet. Koyel Mallick,Swapan Saha,,,,11-Sep-07,,11-Sep-07,,11-Sep-07,,,,,,,"As per Agreement, Rights End by 2013- however, rights are being exploited by STAR",,,,,,,,STAR,Star Library,14-Dec-17,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,,,,,,,,,,,,,Yes,,14-Dec-17,31-Mar-23,World,Non-Exclusive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,N/A,,,,,,N/A,,,,,
Gate 2 Gether,Kaleidoscope,SVF,15-Mar-13,Yes,,,,Terrestrial TV,,,,,No,No,No,No,Exclusive,,,,World,"Rahul Banerjee, Priyanka Sarkar",Anirdam Chakraborty,,,,15-Mar-13,Perpetual,15-Mar-13,Perpetual,,,,,,,,Agreement for only satellite rights found. Title running on internet as well.,To check STAR agreement for any exceptions,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,14-Dec-17,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Gogoler Kirti,Echo Entertainment,SVF,3-Nov-17,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,,,,,Non-Exclusive,,,,"Shakuntala Barua, Biswajit Chakraborty",,,,,10-Sep-17,9-Sep-21,,,10-Sep-17,9-Sep-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Go For Goals,Vinayak Entertainment,SVF,13-May-10,Yes,Yes,,,,"SVOD, AVOD, FVOD, TVOD, NVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Exclusive,,,World,"Kabir Suman, Kaushik Chakraborty",,,,,13-May-10,7-Feb-31,13-May-10,7-Feb-31,1-Sep-16,7-Feb-31,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,9-Feb-18,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Shared-Exclusive,,,,,,,Yes,,9-Feb-18,31-Mar-23,World,Non-Exclusive,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Game,Phantom Films Pvt. Ltd.,SVF,3-Jul-17,,Yes,,,,"SVOD, TVOD",,,,,,,,,Non-Exclusive,,,,,,,,,7-Nov-17,6-Nov-20,,,7-Nov-17,6-Nov-20,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Gondi,Girona Entertainment Technology LLP,SVF,8-Dec-21,,,,Yes (Airborne Rights),,,,,,No,No,Yes (All),No,,,,Non-Exclusive,World,"Sabyasachi Chakraborty, Suborna Mustafa",Fakhrul Arefeen Khan,,,Color,1-Feb-22,31-Jan-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contentino,,,,,,N/A,,,,,,N/A,,,,,
Goraay Gondogol,RP Techvision Private Limited,SVF,17-Oct-17,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,,Non-Exclusive,,,World,"Rahul Banerjee, Sampurna Lahiri",,,,,10-Feb-18,9-Feb-23,,,10-Feb-18,9-Feb-23,,,,,Hoichoi only,Repeat Acquisition. Title is currently running on Hoichoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,10-Feb-18,9-Feb-23,World,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Gorosthane Sabdhan (Repeat),Echo Entertainment,SVF,15-Jul-20,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,,Exclusive,,,World,"Sabyasachi Chakraborty, Bibhu Bhattacharya, Saheb Bhattacharya",Sandip Roy,2010,U,Color,10-Jul-20,9-Jul-25,,,10-Jul-20,9-Jul-25,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Gorosthaney Sabdhan,Echo Entertainment,SVF,31-Dec-18,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,,,,,Non-Exclusive,,,,"Sabyasachi Chakraborty, Bibhu Bhattacharya",Sandip Ray,2010,U,Color,31-Dec-18,30-Dec-21,,,31-Dec-18,30-Dec-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Gotro,Windows,SVF,18-Oct-19,,Yes,,,,"SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,,"Shared Exclusive with STAR for first 9 months, therefater Non-Exclusive",,,World,"Anashua Majumdar, Nigel Akkara","Shiboprosad Mukherjee, Nandita Roy",23-Aug-19,U,Color,25-Dec-19,24-Dec-24,,,25-Dec-19,24-Dec-24,,,,,Hoichoi only,"Nature of Rights: Shared Exclusive with STAR for first 9 months, therefater Non-Exclusive",Agreement between SVF & Hoichoi Expired- Renewal Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1-Apr-20,TBD,World,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Gundarajya,Echo Entertainment,SVF,13-Apr-13,Yes,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Mihir Das, Siddhant, Koyal Mitra, Moumita Chakraborty",Subrata Behara,,,,13-Apr-13,31-Mar-27,13-Apr-13,31-Mar-27,1-Sep-16,31-Mar-27,,,,,Restricted to Satellite owned OTT,Main Agreement Not Found,,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
